Path,Edge,Graph,Cluster,Total,Jac,Precision,Recall,CC,avgConf,OriNum
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.008976221,0.004985094,0.171542406,0.185503721,1,0.645561159,0.645561159,0.337521487,0.568016341,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.008975744,0.004985809,0.156330585,0.170292139,1,0.226416606,0.226416606,0.294091014,0.576123498,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.005984068,0.005984783,0.209439516,0.221408367,1,0.48996849,0.244984245,-0.809826401,0.458214884,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.012965918,0.022935867,0.589425802,0.625327587,1,0.270617581,0.270617581,0.267874786,0.525181884,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.008975983,0.010968447,0.317791224,0.337735653,1,0.598957597,0.598957597,0.100923181,0.647240479,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.012965679,0.025928259,0.948247194,0.987141132,1,0.402593878,0.402593878,0.319601018,0.491991464,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.006981134,0.003988266,0.154587507,0.165556908,1,0.352667699,0.352667699,0.163567112,0.601294315,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.005984545,0.000997305,0.037899017,0.044880867,1,0.264384526,0.264384526,0.451321183,0.52579662,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.004986286,0.003989458,0.15757823,0.166553974,1,0.468921132,0.468921132,0.445560676,0.46337874,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.003989458,0.001994848,0.078789473,0.084773779,0.9,0.313546404,0.313546404,0.358308806,0.757763244,743
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.008975029,0.015954971,0.473425865,0.498355865,1,0.255913448,0.255913448,0.403490405,0.609687842,645
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.005983591,0.003990889,0.228387594,0.238362074,1,0.497621285,0.497621285,0.167428363,0.598246033,485
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.00398922,0.001994133,0.078789711,0.084773064,1,0.377976018,0.377976018,0.690257084,0.602290005,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.001994371,0,0.039893627,0.041887999,0.9,0.674862146,0.674862146,0.201650741,0.644024672,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.006981134,0.00797677,0.235371828,0.250329733,1,0.592490676,0.592490676,0.146129747,0.52972575,568
SamNum,10,min_support,0.3,gamma,0.8,avgRecall,0.41250096,,,
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.018955469,0.0388906,0.504620075,0.562466145,1,0.324486867,0.324486867,0.29755825,0.476445211,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.009973049,0.004986048,0.080581903,0.095541,1,0.221464935,0.221464935,0.495704278,0.485722878,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.017952204,0.034905195,0.605381966,0.658239365,1,0.348255875,0.174127937,-0.815005533,0.388645236,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.038895369,0.171530485,1.937121391,2.147547245,1,0.712830966,0.712830966,0.293936182,0.54472222,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.014959812,0.02892065,0.319763899,0.363644361,1,0.457478832,0.457478832,0.097056734,0.541489297,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.007978678,0.005983353,0.156581879,0.170543909,1,0.395687325,0.395687325,0.304836816,0.469318499,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.009973288,0.00398922,0.082778692,0.096741199,1,0.451357547,0.451357547,0.457137583,0.537258352,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.009972811,0.01296401,0.161569357,0.184506178,1,0.39155714,0.39155714,0.543352753,0.424508263,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.007978678,0.001994848,0.079786777,0.089760303,1,0.545571367,0.545571367,0.496320096,0.681081549,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.00398922,0.001994133,0.079787016,0.085770369,0.9,0.405654994,0.405654994,0.765279726,0.557101295,743
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.007978439,0.001994848,0.081781864,0.091755152,1,0.294330157,0.294330157,0.574653859,0.501692549,645
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.006979942,0.002991199,0.086432219,0.09640336,1,0.491703368,0.491703368,0.542980999,0.52868614,485
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.006981134,0.011967182,0.246342421,0.265290737,1,0.486002345,0.486002345,0.618775388,0.468086036,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.005983829,0.001994848,0.040890694,0.048869371,1,0.63666245,0.63666245,0.299850847,0.441939537,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.013963223,0.022936106,0.325132608,0.362031937,0.95,0.54481049,0.54481049,0.409351721,0.432882663,568
SamNum,20,min_support,0.3,gamma,0.8,avgRecall,0.435581782,,,
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.022938013,0.037929535,0.540146112,0.60101366,1,0.416934761,0.416934761,0.378664119,0.438041268,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.016955137,0.012964487,0.124666929,0.154586554,1,0.308802008,0.308802008,0.338028076,0.47730786,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.012965918,0.012964487,0.174533844,0.200464249,1,0.464281623,0.464281623,0.71007767,0.49708516,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.02293849,0.044878721,0.492333889,0.5601511,1,0.362785716,0.362785716,0.341065501,0.620791808,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.027925253,0.097738504,0.77665782,0.902321577,1,0.590033837,0.590033837,0.346092321,0.396999103,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.012964964,0.007978916,0.125663996,0.146607876,1,0.342065046,0.342065046,0.159928938,0.458824853,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.011968374,0.002991915,0.084773302,0.099733591,0.966666667,0.485113871,0.485113871,0.470933708,0.444960054,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.016954899,0.024933338,0.253322124,0.295210361,1,0.377110309,0.377110309,0.442844516,0.49306789,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.015957594,0.004987001,0.093748331,0.114692926,1,0.596650411,0.596650411,0.563475172,0.437816859,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.007978678,0.003988981,0.084437609,0.096405268,0.966666667,0.271575383,0.407363075,0.743447573,0.528609646,743
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.014959812,0.019945621,0.273269415,0.308174849,0.966666667,0.161592199,0.242388299,0.774774567,0.526821428,645
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.012965202,0.004986525,0.083776474,0.101728201,1,0.407853856,0.407853856,0.517053925,0.576084098,485
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.010970354,0.007978916,0.130649805,0.149599075,1,0.487710425,0.487710425,0.614746825,0.489748637,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.012876272,0.002992392,0.04188776,0.057756424,1,0.709442621,0.709442621,0.391287171,0.398695654,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.015957594,0.006981373,0.085770607,0.108709574,1,0.540509166,0.540509166,0.301313522,0.375009464,568
SamNum,30,min_support,0.3,gamma,0.8,avgRecall,0.449269668,,,
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.021973133,0.01894927,0.188491583,0.229413986,1,0.290906025,0.290906025,0.34960431,0.424086697,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.016954422,0.007979393,0.085769892,0.110703707,1,0.236227388,0.236227388,0.385686647,0.437052269,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.016954899,0.016953945,0.065825939,0.099734783,1,0.395185365,0.197592682,-0.845057342,0.385826985,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.026927948,0.045490742,0.348071098,0.420489788,1,0.316546862,0.316546862,0.339097483,0.545569926,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.018949509,0.019944191,0.260306358,0.299200058,1,0.55020759,0.55020759,0.324478643,0.627519476,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.016954899,0.004986286,0.089761019,0.111702204,1,0.315325779,0.315325779,0.323007357,0.4790691,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.013962984,0.003988743,0.039893389,0.057845116,0.95,0.483405791,0.483405791,0.437628164,0.483619975,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.02293849,0.024934769,0.173534155,0.221407413,1,0.434111143,0.434111143,0.451837854,0.436835427,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.020943642,0.023934126,0.281872511,0.326750278,1,0.519861444,0.519861444,0.640512234,0.464646184,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.013962507,0.004987001,0.088762522,0.10771203,1,0.25769442,0.38654163,0.723690323,0.580416273,743
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.018948793,0.008974314,0.127660036,0.155583143,1,0.303223683,0.303223683,0.48202102,0.579334725,645
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.013962507,0.006981373,0.087765217,0.108709097,1,0.491703368,0.491703368,0.443316936,0.540662285,485
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.015957355,0.01495862,0.172539711,0.203455687,0.95,0.487710425,0.487710425,0.733538038,0.522486051,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.014959812,0.002991438,0.084773779,0.102725029,1,0.747642316,0.747642316,0.374429621,0.590434457,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.024932384,0.030915976,0.259919405,0.315767765,1,0.513386616,0.513386616,0.258449483,0.516713415,568
SamNum,40,min_support,0.3,gamma,0.8,avgRecall,0.41829285,,,
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.024905682,0.022939205,0.197467327,0.245312214,1,0.350458774,0.350458774,0.230855186,0.468731578,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.023936033,0.016954899,0.097738743,0.138629675,1,0.260924343,0.260924343,0.432372843,0.409791561,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.017951965,0.013962984,0.086767673,0.118682623,1,0.395185365,0.197592682,-0.808653099,0.380414655,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.035903931,0.060836554,0.705766439,0.802506924,1,0.349322527,0.349322527,0.307332111,0.683834068,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.027925253,0.024931431,0.274267912,0.327124596,1,0.649962109,0.649962109,0.228348426,0.549844668,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.021940708,0.009972572,0.088375807,0.120289087,1,0.35832299,0.35832299,0.314393372,0.394088536,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.01795435,0.003987312,0.04188776,0.063829422,1,0.461168455,0.461168455,0.409275719,0.425192168,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.033909559,0.047870874,0.533573151,0.615353584,1,0.400087844,0.400087844,0.389293036,0.490590512,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.027925491,0.034906626,0.29282403,0.355656147,1,0.444584894,0.444584894,0.58507483,0.361827787,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.014959812,0.00398922,0.09075737,0.109706402,1,0.298445959,0.447668939,0.706820035,0.671735097,743
