Scene,Sindex,Num,Noise_Rate,gamma,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
S4,1_5,20,0.8,0.6,0.2,0.19950313408693598,0.800496865913064,0.5374815674370809,0.052098693802432594
S4,1_5,20,0.8,0.65,0.2,0.19950313408693598,0.800496865913064,0.5374815674370809,0.08655264043301474
S4,1_5,20,0.8,0.7,0.2,0.19950313408693598,0.800496865913064,0.5374815674370809,0.11608459468779936
S4,1_5,20,0.8,0.75,0.2,0.19950313408693598,0.800496865913064,0.5374815674370809,0.14167895504194608
S4,1_5,20,0.8,0.8,0.2,0.19950313408693598,0.800496865913064,0.5374815674370809,0.16407402035182447
S4,1_5,20,0.8,0.9,0.2,0.19950313408693598,0.800496865913064,0.5374815674370809,0.20139912920162176
S4,1_5,20,0.8,1.0,0.2,0.19950313408693598,0.800496865913064,0.5374815674370809,0.23125921628145957
S4,2_3,20,0.0,0.2,1.0,0.0,1.0,0.03896103896103896,0.8051948051948051
S4,2_3,20,0.0,0.3,1.0,0.0,1.0,0.03896103896103896,0.8701298701298701
S4,2_3,20,0.0,0.4,1.0,0.0,1.0,0.03896103896103896,0.9025974025974026
S4,2_3,20,0.0,0.5,1.0,0.0,1.0,0.03896103896103896,0.922077922077922
S4,2_3,20,0.0,0.6,1.0,0.0,1.0,0.03896103896103896,0.935064935064935
S4,2_3,20,0.0,0.65,1.0,0.0,1.0,0.03896103896103896,0.9400599400599401
S4,2_3,20,0.0,0.7,1.0,0.0,1.0,0.03896103896103896,0.9443413729128015
S4,2_3,20,0.0,0.75,1.0,0.0,1.0,0.03896103896103896,0.948051948051948
S4,2_3,20,0.0,0.8,1.0,0.0,1.0,0.03896103896103896,0.9512987012987013
S4,2_3,20,0.0,0.9,1.0,0.0,1.0,0.03896103896103896,0.9567099567099567
S4,2_3,20,0.0,1.0,1.0,0.0,1.0,0.03896103896103896,0.961038961038961
S4,2_3,20,0.2,0.2,1.0,0.0,1.0,0.039606933467864924,0.7618670660276416
S4,2_3,20,0.2,0.3,1.0,0.0,1.0,0.039606933467864924,0.8245780440184277
S4,2_3,20,0.2,0.4,1.0,0.0,1.0,0.039606933467864924,0.8559335330138208
S4,2_3,20,0.2,0.5,1.0,0.0,1.0,0.039606933467864924,0.8747468264110566
S4,2_3,20,0.2,0.6,1.0,0.0,1.0,0.039606933467864924,0.8872890220092138
S4,2_3,20,0.2,0.65,1.0,0.0,1.0,0.039606933467864924,0.8921129433931204
S4,2_3,20,0.2,0.7,1.0,0.0,1.0,0.039606933467864924,0.8962477331507547
S4,2_3,20,0.2,0.75,1.0,0.0,1.0,0.039606933467864924,0.8998312176073711
S4,2_3,20,0.2,0.8,1.0,0.0,1.0,0.039606933467864924,0.9029667665069103
S4,2_3,20,0.2,0.9,1.0,0.0,1.0,0.039606933467864924,0.9081926813394758
S4,2_3,20,0.2,1.0,1.0,0.0,1.0,0.039606933467864924,0.9123734132055282
S4,2_3,20,0.4,0.2,0.6875,0.09032160834851599,0.454839195825742,-0.3698800585123261,0.024445400116245027
S4,2_3,20,0.4,0.3,0.75,0.011694097428912142,0.9883059025710879,0.1133163675803169,0.5778302908228287
S4,2_3,20,0.4,0.4,0.75,0.011694097428912142,0.9883059025710879,0.1133163675803169,0.6655155752599786
S4,2_3,20,0.4,0.5,0.75,0.011694097428912142,0.9883059025710879,0.1133163675803169,0.7181267459222686
S4,2_3,20,0.4,0.6,0.75,0.011694097428912142,0.9883059025710879,0.1133163675803169,0.7532008596971286
S4,2_3,20,0.4,0.65,0.75,0.011694097428912142,0.9883059025710879,0.1133163675803169,0.7666909034566901
S4,2_3,20,0.4,0.7,0.75,0.011694097428912142,0.9883059025710879,0.1133163675803169,0.7782537981077429
S4,2_3,20,0.4,0.75,0.75,0.011694097428912142,0.9883059025710879,0.1133163675803169,0.7882749734719885
S4,2_3,20,0.4,0.8,0.75,0.011694097428912142,0.9883059025710879,0.1133163675803169,0.7970435019157036
S4,2_3,20,0.4,0.9,0.75,0.011694097428912142,0.9883059025710879,0.1133163675803169,0.811657715988562
S4,2_3,20,0.4,1.0,0.75,0.011694097428912142,0.9883059025710879,0.1133163675803169,0.8233490872468485
S4,2_3,20,0.6,0.2,0.47058823529411764,0.09032160834851599,0.454839195825742,-0.40633910559648234,0.1799836467456443
S4,2_3,20,0.6,0.3,0.47058823529411764,0.09032160834851599,0.454839195825742,-0.40633910559648234,0.10600746606125411
S4,2_3,20,0.6,0.4,0.4,0.23732841038879382,0.7626715896112062,0.2905925847626658,0.13296040046203808
S4,2_3,20,0.6,0.5,0.4,0.23732841038879382,0.7626715896112062,0.2905925847626658,0.2035905425918527
S4,2_3,20,0.6,0.6,0.4444444444444444,0.6028871367783257,0.5956692948325113,0.5409635057891636,0.07367912338795564
S4,2_3,20,0.6,0.65,0.4,0.23732841038879382,0.7626715896112062,0.2905925847626658,0.2687875968655277
S4,2_3,20,0.6,0.7,0.4,0.23732841038879382,0.7626715896112062,0.2905925847626658,0.2843107050259265
S4,2_3,20,0.6,0.75,0.4,0.23732841038879382,0.7626715896112062,0.2905925847626658,0.2977640654316055
S4,2_3,20,0.6,0.8,0.4,0.23732841038879382,0.7626715896112062,0.2905925847626658,0.3095357557865746
S4,2_3,20,0.6,0.9,0.4,0.23732841038879382,0.7626715896112062,0.2905925847626658,0.3291552397115231
S4,2_3,20,0.6,1.0,0.4,0.23732841038879382,0.7626715896112062,0.2905925847626658,0.3448508268514819
S4,2_3,20,0.8,0.2,0.2,0.09032160834851599,0.454839195825742,-0.5090651933056807,0.0
S4,2_3,20,0.8,0.3,0.2,0.09032160834851599,0.454839195825742,-0.5090651933056807,0.0
S4,2_3,20,0.8,0.4,0.2,0.09032160834851599,0.454839195825742,-0.5090651933056807,0.0
S4,2_3,20,0.8,0.5,0.2,0.09032160834851599,0.454839195825742,-0.5090651933056807,0.0
S4,2_3,20,0.8,0.6,0.3333333333333333,0.4188379159315423,0.5811620840684577,0.48886048997794396,0.0415493348349526
S4,2_3,20,0.8,0.65,0.25,0.6028871367783257,0.5956692948325113,0.6275068053342622,0.016008631512143715
S4,2_3,20,0.8,0.7,0.25,0.6028871367783257,0.5956692948325113,0.6275068053342621,0.04790883627325082
S4,2_3,20,0.8,0.75,0.3333333333333333,0.4188379159315423,0.5811620840684577,0.48886048997794396,0.07810128324941229
S4,2_3,20,0.8,0.8,0.3333333333333333,0.4188379159315423,0.5811620840684577,0.48886048997794396,0.08723927035302721
S4,2_3,20,0.8,0.9,0.3333333333333333,0.4188379159315423,0.5811620840684577,0.48886048997794396,0.10246924885905208
S4,2_3,20,0.8,1.0,0.3333333333333333,0.4188379159315423,0.5811620840684577,0.48886048997794396,0.11465323166387197
S4,2_4,20,0.0,0.2,0.75,0.023388194857824396,0.4883059025710878,-0.6715753851532447,0.5157855775113613
S4,2_4,20,0.0,0.3,0.75,0.023388194857824396,0.4883059025710878,-0.6715753851532447,0.46446923144155583
S4,2_4,20,0.0,0.4,0.75,0.023388194857824396,0.4883059025710878,-0.6715753851532447,0.3960474366818151
S4,2_4,20,0.0,0.5,0.75,0.023388194857824396,0.4883059025710878,-0.6715753851532447,0.30025692401817816
S4,2_4,20,0.0,0.6,0.75,0.023388194857824396,0.4883059025710878,-0.6715753851532447,0.15657115502272273
S4,2_4,20,0.0,0.65,0.75,0.023388194857824396,0.4883059025710878,-0.6715753851532447,0.053938462883111604
S4,2_4,20,0.0,0.7,1.0,0.0,1.0,0.6426247758224176,0.07744126240054691
S4,2_4,20,0.0,0.75,1.0,0.0,1.0,0.6426247758224176,0.13526607511706784
S4,2_4,20,0.0,0.8,1.0,0.0,1.0,0.6426247758224176,0.18586278624402364
S4,2_4,20,0.0,0.9,1.0,0.0,1.0,0.6426247758224176,0.27019063812228317
S4,2_4,20,0.0,1.0,1.0,0.0,1.0,0.6426247758224176,0.33765291962489086
S4,2_4,20,0.2,0.2,0.8,0.09032160834851599,0.454839195825742,-0.5712821025125481,0.0
S4,2_4,20,0.2,0.3,0.8,0.09032160834851599,0.454839195825742,-0.5712821025125481,0.0
S4,2_4,20,0.2,0.4,0.8,0.09032160834851599,0.454839195825742,-0.5712821025125481,0.0
S4,2_4,20,0.2,0.5,0.8,0.09032160834851599,0.454839195825742,-0.5712821025125481,0.0
S4,2_4,20,0.2,0.6,0.875,0.0,1.0,0.5648791063711278,0.03486133691333673
S4,2_4,20,0.2,0.65,0.875,0.0,1.0,0.5648791063711278,0.07799244734972191
S4,2_4,20,0.2,0.7,0.7368421052631579,0.33333333333333337,1.0,0.6706617590138595,0.03164578326321388
S4,2_4,20,0.2,0.75,0.875,0.0,1.0,0.5648791063711278,0.1470022240479381
S4,2_4,20,0.2,0.8,0.875,0.0,1.0,0.5648791063711278,0.17503744583158848
S4,2_4,20,0.2,0.9,0.875,0.0,1.0,0.5648791063711278,0.22176281547100568
S4,2_4,20,0.2,1.0,0.875,0.0,1.0,0.5648791063711278,0.25914311118253947
S4,2_4,20,0.4,0.2,0.6,0.09032160834851599,0.454839195825742,-0.7105581007700191,0.0
S4,2_4,20,0.4,0.3,0.6,0.09032160834851599,0.454839195825742,-0.7105581007700191,0.0
S4,2_4,20,0.4,0.4,0.6,0.09032160834851599,0.454839195825742,-0.7105581007700191,0.0
S4,2_4,20,0.4,0.5,0.6,0.09032160834851599,0.454839195825742,-0.7105581007700191,0.0
S4,2_4,20,0.4,0.6,0.6,0.09032160834851599,0.454839195825742,-0.7105581007700191,0.0
S4,2_4,20,0.4,0.65,0.6,0.09032160834851599,0.454839195825742,-0.7105581007700191,0.0
S4,2_4,20,0.4,0.7,0.6666666666666666,0.029343508510579874,0.9706564914894201,0.679577486139137,0.018051384719180677
S4,2_4,20,0.4,0.75,0.6666666666666666,0.029343508510579874,0.9706564914894201,0.7067504414429252,0.035679583688028996
S4,2_4,20,0.4,0.8,0.6666666666666666,0.029343508510579874,0.9706564914894201,0.679577486139137,0.09313588908264665
S4,2_4,20,0.4,0.9,0.6666666666666666,0.029343508510579874,0.9706564914894201,0.679577486139137,0.151534948032009
S4,2_4,20,0.4,1.0,0.6666666666666666,0.029343508510579874,0.9706564914894201,0.679577486139137,0.1982541951914989
S4,2_4,20,0.6,0.2,0.4,0.09032160834851599,0.454839195825742,-0.7094548956750664,0.0
S4,2_4,20,0.6,0.3,0.4,0.09032160834851599,0.454839195825742,-0.7094548956750664,0.0
S4,2_4,20,0.6,0.4,0.4,0.09032160834851599,0.454839195825742,-0.7094548956750664,0.0
S4,2_4,20,0.6,0.5,0.4,0.09032160834851599,0.454839195825742,-0.7094548956750664,0.0
S4,2_4,20,0.6,0.6,0.4,0.09032160834851599,0.454839195825742,-0.7094548956750664,0.0
S4,2_4,20,0.6,0.65,0.4,0.09032160834851599,0.454839195825742,-0.7094548956750664,0.0
S4,2_4,20,0.6,0.7,0.5714285714285714,0.029343508510579874,0.9706564914894201,0.6715768761168055,0.03203495115012703
S4,2_4,20,0.6,0.75,0.4444444444444444,0.029343508510579874,0.9706564914894201,0.7091808301316582,0.05170428183323292
S4,2_4,20,0.6,0.8,0.47058823529411764,0.34509960738777845,0.9823505889183324,0.7416097977291554,0.048711654406800725
S4,2_4,20,0.6,0.9,0.5714285714285714,0.029343508510579874,0.9706564914894201,0.6715768761168055,0.2002386254101636
S4,2_4,20,0.6,1.0,0.5714285714285714,0.029343508510579874,0.9706564914894201,0.6715768761168055,0.2591099114011764
S4,2_4,20,0.8,0.2,0.2,0.09032160834851599,0.454839195825742,-0.47359653321490425,0.0
S4,2_4,20,0.8,0.3,0.2,0.09032160834851599,0.454839195825742,-0.47359653321490425,0.0
S4,2_4,20,0.8,0.4,0.2,0.09032160834851599,0.454839195825742,-0.47359653321490425,0.0
S4,2_4,20,0.8,0.5,0.17647058823529413,0.11210761684419301,0.887892383155807,0.42627849146379576,0.13669196374421205
S4,2_4,20,0.8,0.6,0.17647058823529413,0.11210761684419301,0.887892383155807,0.42627849146379576,0.26842385867573226
S4,2_4,20,0.8,0.65,0.2,0.11210761684419301,0.887892383155807,0.4667277121064574,0.1638510820347654
S4,2_4,20,0.8,0.7,0.1875,0.35289567234038655,0.9706564914894201,0.6222953628381769,0.1054562932910456
S4,2_4,20,0.8,0.75,0.17647058823529413,0.11210761684419301,0.887892383155807,0.42627849146379576,0.4001557536072525
S4,2_4,20,0.8,0.8,0.17647058823529413,0.11210761684419301,0.887892383155807,0.42627849146379576,0.4330887273401326
S4,2_4,20,0.8,0.9,0.17647058823529413,0.11210761684419301,0.887892383155807,0.42627849146379576,0.4879770168949326
S4,2_4,20,0.8,1.0,0.17647058823529413,0.11210761684419301,0.887892383155807,0.42627849146379576,0.5318876485387727
S4,2_5,20,0.0,0.2,0.75,0.023388194857824396,0.4883059025710878,-0.5707682134983169,0.405527733513784
S4,2_5,20,0.0,0.3,0.75,0.023388194857824396,0.4883059025710878,-0.5707682134983169,0.3384602668728961
S4,2_5,20,0.0,0.4,0.75,0.023388194857824396,0.4883059025710878,-0.5707682134983169,0.24903697801837874
S4,2_5,20,0.0,0.5,0.75,0.023388194857824396,0.4883059025710878,-0.5707682134983169,0.1238443736220545
S4,2_5,20,0.0,0.6,0.9,0.4129746162708602,0.8805380755937098,0.5237731443566803,0.09459000713022347
S4,2_5,20,0.0,0.65,0.9,0.4129746162708602,0.8805380755937098,0.5237731443566802,0.14458622216412262
S4,2_5,20,0.0,0.7,0.9,0.4129746162708602,0.8805380755937098,0.5237731443566802,0.18744012076460734
S4,2_5,20,0.0,0.75,0.9,0.4129746162708602,0.8805380755937098,0.5237731443566802,0.22458016621836085
S4,2_5,20,0.0,0.8,0.9,0.4129746162708602,0.8805380755937098,0.5237731443566802,0.2570777059903952
S4,2_5,20,0.0,0.9,0.9,0.4129746162708602,0.8805380755937098,0.5237731443566803,0.3112402722771189
S4,2_5,20,0.0,1.0,0.9,0.4129746162708602,0.8805380755937098,0.5237731443566802,0.35457032530649807
S4,2_5,20,0.2,0.2,0.7368421052631579,0.09032160834851599,0.454839195825742,-0.47983248821538643,0.23857297221627846
S4,2_5,20,0.2,0.3,0.7368421052631579,0.09032160834851599,0.454839195825742,-0.47983248821538643,0.17521981091802788
S4,2_5,20,0.2,0.4,0.7368421052631579,0.09032160834851599,0.454839195825742,-0.47983248821538643,0.09074892918702704
S4,2_5,20,0.2,0.5,0.5882352941176471,0.011694097428912142,0.9883059025710879,0.4454231935715173,0.08708140546912733
S4,2_5,20,0.2,0.6,0.5882352941176471,0.011694097428912142,0.9883059025710879,0.4454231935715173,0.20553244802442555
S4,2_5,20,0.2,0.65,0.5882352941176471,0.08806672476199218,0.9119332752380078,0.46128107416467545,0.15256148898345842
S4,2_5,20,0.2,0.7,0.6,0.13115602183520247,0.8688439781647975,0.44698411289429507,0.33563331963001675
S4,2_5,20,0.2,0.75,0.5882352941176471,0.011694097428912142,0.9883059025710879,0.4454231935715173,0.32398349057972375
S4,2_5,20,0.2,0.8,0.5882352941176471,0.011694097428912142,0.9883059025710879,0.4454231935715173,0.3535962512185483
S4,2_5,20,0.2,0.9,0.5882352941176471,0.011694097428912142,0.9883059025710879,0.4454231935715173,0.40295085228325594
S4,2_5,20,0.2,1.0,0.5882352941176471,0.011694097428912142,0.9883059025710879,0.4454231935715173,0.442434533135022
S4,2_5,20,0.4,0.2,0.6,0.09032160834851599,0.454839195825742,-0.752219675071988,0.0
S4,2_5,20,0.4,0.3,0.6,0.09032160834851599,0.454839195825742,-0.752219675071988,0.0
S4,2_5,20,0.4,0.4,0.6,0.09032160834851599,0.454839195825742,-0.752219675071988,0.0
S4,2_5,20,0.4,0.5,0.6,0.09032160834851599,0.454839195825742,-0.752219675071988,0.0
S4,2_5,20,0.4,0.6,0.6,0.09032160834851599,0.454839195825742,-0.752219675071988,0.0
S4,2_5,20,0.4,0.65,0.6,0.09032160834851599,0.454839195825742,-0.752219675071988,0.0
S4,2_5,20,0.4,0.7,0.6666666666666666,0.13115602183520247,0.8688439781647975,0.6639083462642191,0.02422429781989701
S4,2_5,20,0.4,0.75,0.6666666666666666,0.13115602183520247,0.8688439781647975,0.6639083462642191,0.053931468020072794
S4,2_5,20,0.4,0.8,0.6666666666666666,0.13115602183520247,0.8688439781647975,0.6639083462642191,0.0799252419452266
S4,2_5,20,0.4,0.9,0.6666666666666666,0.13115602183520247,0.8688439781647975,0.6639083462642191,0.12324819848714956
S4,2_5,20,0.4,1.0,0.6666666666666666,0.13115602183520247,0.8688439781647975,0.6639083462642191,0.15790656372068795
S4,2_5,20,0.6,0.2,0.4375,0.09032160834851599,0.454839195825742,-0.7008471098650337,0.42429509834308354
S4,2_5,20,0.6,0.3,0.4375,0.09032160834851599,0.454839195825742,-0.7008471098650337,0.38809097752475996
S4,2_5,20,0.6,0.4,0.4375,0.09032160834851599,0.454839195825742,-0.7008471098650337,0.3398188164336618
S4,2_5,20,0.6,0.5,0.4375,0.09032160834851599,0.454839195825742,-0.7008471098650337,0.2722377909061244
S4,2_5,20,0.6,0.6,0.4375,0.09032160834851599,0.454839195825742,-0.7008471098650337,0.17086625261481825
S4,2_5,20,0.6,0.65,0.4375,0.09032160834851599,0.454839195825742,-0.7008471098650337,0.09845801097817097
S4,2_5,20,0.6,0.7,0.4117647058823529,0.13115602183520247,0.8688439781647975,0.6409172541840136,0.04386284760959147
S4,2_5,20,0.6,0.75,0.4375,0.16462272858054827,0.8353772714194517,0.6813274154113067,0.051521048746186016
S4,2_5,20,0.6,0.8,0.4117647058823529,0.13115602183520247,0.8688439781647975,0.6409172541840136,0.10333972081168427
S4,2_5,20,0.6,0.9,0.4117647058823529,0.13115602183520247,0.8688439781647975,0.6409172541840136,0.1495995110799786
S4,2_5,20,0.6,1.0,0.4117647058823529,0.13115602183520247,0.8688439781647975,0.6409172541840136,0.1866073432946141
S4,2_5,20,0.8,0.2,0.2,0.09032160834851599,0.454839195825742,-0.5393876509794795,0.0
S4,2_5,20,0.8,0.3,0.2,0.09032160834851599,0.454839195825742,-0.5393876509794795,0.0
S4,2_5,20,0.8,0.4,0.2,0.09032160834851599,0.454839195825742,-0.5393876509794795,0.0
S4,2_5,20,0.8,0.5,0.2,0.09032160834851599,0.454839195825742,-0.5393876509794795,0.0
S4,2_5,20,0.8,0.6,0.25,0.13115602183520247,0.8688439781647975,0.5071338011777227,0.07516569437282665
S4,2_5,20,0.8,0.65,0.25,0.13115602183520247,0.8688439781647975,0.5260898064480397,0.09257781648457365
S4,2_5,20,0.8,0.7,0.25,0.13115602183520247,0.8688439781647975,0.5071338011777227,0.1338046898752313
S4,2_5,20,0.8,0.75,0.25,0.13115602183520247,0.8688439781647975,0.5071338011777227,0.15726028807619316
S4,2_5,20,0.8,0.8,0.25,0.13115602183520247,0.8688439781647975,0.5071338011777227,0.17778393650203478
S4,2_5,20,0.8,0.9,0.25,0.13115602183520247,0.8688439781647975,0.5071338011777227,0.21199001721177083
S4,2_5,20,0.8,1.0,0.25,0.13115602183520247,0.8688439781647975,0.5071338011777227,0.23935488177955966
S4,3_4,20,0.0,0.2,0.75,0.13389362533986993,0.43305318733006504,-0.4647888352304304,0.2804934318124418
S4,3_4,20,0.0,0.3,0.75,0.13389362533986993,0.43305318733006504,-0.4647888352304304,0.19949993468972127
S4,3_4,20,0.0,0.4,1.0,0.0,1.0,0.2207207207207207,0.44819819819819834
S4,3_4,20,0.0,0.5,1.0,0.0,1.0,0.2207207207207207,0.5585585585585586
S4,3_4,20,0.0,0.6,1.0,0.0,1.0,0.2207207207207207,0.6321321321321322
S4,3_4,20,0.0,0.65,1.0,0.0,1.0,0.2207207207207207,0.6604296604296604
S4,3_4,20,0.0,0.7,1.0,0.0,1.0,0.2207207207207207,0.6846846846846847
S4,3_4,20,0.0,0.75,1.0,0.0,1.0,0.2207207207207207,0.7057057057057058
S4,3_4,20,0.0,0.8,1.0,0.0,1.0,0.2207207207207207,0.7240990990990992
S4,3_4,20,0.0,0.9,1.0,0.0,1.0,0.2207207207207207,0.7547547547547548
S4,3_4,20,0.0,1.0,1.0,0.0,1.0,0.2207207207207207,0.7792792792792793
S4,3_4,20,0.2,0.2,0.8333333333333334,0.13389362533986993,0.43305318733006504,-0.5316892668654591,0.3584737665545297
S4,3_4,20,0.2,0.3,0.8333333333333334,0.13389362533986993,0.43305318733006504,-0.5316892668654591,0.28616981515226453
S4,3_4,20,0.2,0.4,0.9375,0.0,1.0,0.24448490090939728,0.3698883433231349
S4,3_4,20,0.2,0.5,0.9375,0.0,1.0,0.24448490090939728,0.4861884524362857
S4,3_4,20,0.2,0.6,0.9375,0.0,1.0,0.24448490090939728,0.5637218585117196
S4,3_4,20,0.2,0.65,0.9375,0.0,1.0,0.24448490090939728,0.5935423993099633
S4,3_4,20,0.2,0.7,0.9375,0.0,1.0,0.24448490090939728,0.6191028628513152
S4,3_4,20,0.2,0.75,0.9375,0.0,1.0,0.24448490090939728,0.6412552645871534
S4,3_4,20,0.2,0.8,0.9375,0.0,1.0,0.24448490090939728,0.660638616106012
S4,3_4,20,0.2,0.9,0.9375,0.0,1.0,0.24448490090939728,0.692944201970776
S4,3_4,20,0.2,1.0,0.9375,0.0,1.0,0.24448490090939728,0.7187886706625873
S4,3_4,20,0.4,0.2,0.3888888888888889,0.13389362533986993,0.43305318733006504,-0.6510652750055881,0.08306000162023534
S4,3_4,20,0.4,0.3,0.3888888888888889,0.13389362533986993,0.43305318733006504,-0.6510652750055881,0.07388093140282197
S4,3_4,20,0.4,0.4,0.3888888888888889,0.13389362533986993,0.43305318733006504,-0.6510652750055881,0.061642171112937426
S4,3_4,20,0.4,0.5,0.3888888888888889,0.13389362533986993,0.43305318733006504,-0.6510652750055881,0.044507906707099094
S4,3_4,20,0.4,0.6,0.75,0.01764941108166762,0.9823505889183324,0.3426899331451603,0.39821796060868053
S4,3_4,20,0.4,0.65,0.75,0.01764941108166762,0.9823505889183324,0.4620195562070456,0.26368009918879665
S4,3_4,20,0.4,0.7,0.75,0.01764941108166762,0.9823505889183324,0.3402971598144803,0.4771568288175262
S4,3_4,20,0.4,0.75,0.75,0.01764941108166762,0.9823505889183324,0.3402971598144803,0.5072511354677863
S4,3_4,20,0.4,0.8,0.75,0.01764941108166762,0.9823505889183324,0.3402971598144803,0.533583653786764
S4,3_4,20,0.4,0.9,0.75,0.01764941108166762,0.9823505889183324,0.3402971598144803,0.5774711843183934
S4,3_4,20,0.4,1.0,0.75,0.01764941108166762,0.9823505889183324,0.3402971598144803,0.6125812087436969
S4,3_4,20,0.6,0.2,0.5333333333333333,0.13389362533986993,0.43305318733006504,-0.6252717059441824,0.3954984628464217
S4,3_4,20,0.6,0.3,0.5333333333333333,0.13389362533986993,0.43305318733006504,-0.6252717059441824,0.34571366402163406
S4,3_4,20,0.6,0.4,0.5333333333333333,0.13389362533986993,0.43305318733006504,-0.6252717059441824,0.2793339322552504
S4,3_4,20,0.6,0.5,0.5333333333333333,0.13389362533986993,0.43305318733006504,-0.6252717059441824,0.18640230778231331
S4,3_4,20,0.6,0.6,0.42105263157894735,0.474090631172565,0.525909368827435,0.5313525174237781,0.013258566600439043
S4,3_4,20,0.6,0.65,0.42105263157894735,0.474090631172565,0.525909368827435,0.5313525174237781,0.02115282520551531
S4,3_4,20,0.6,0.7,0.42105263157894735,0.474090631172565,0.525909368827435,0.6237355406268881,0.013553777373805483
S4,3_4,20,0.6,0.75,0.5,0.6165288197228651,0.5752067704157022,0.6797969610759464,0.044290189514327206
S4,3_4,20,0.6,0.8,0.42105263157894735,0.474090631172565,0.525909368827435,0.5313525174237781,0.03891490706693689
S4,3_4,20,0.6,0.9,0.42105263157894735,0.474090631172565,0.525909368827435,0.5313525174237781,0.047467020555769505
S4,3_4,20,0.6,1.0,0.42105263157894735,0.474090631172565,0.525909368827435,0.5313525174237781,0.0543087113468356
S4,3_4,20,0.8,0.2,0.2,0.13389362533986993,0.43305318733006504,-0.7129881486409598,0.0
S4,3_4,20,0.8,0.3,0.2,0.13389362533986993,0.43305318733006504,-0.7129881486409598,0.0
S4,3_4,20,0.8,0.4,0.2,0.13389362533986993,0.43305318733006504,-0.7129881486409598,0.0
S4,3_4,20,0.8,0.5,0.2,0.13389362533986993,0.43305318733006504,-0.7129881486409598,0.0
S4,3_4,20,0.8,0.6,0.2,0.13389362533986993,0.43305318733006504,-0.7129881486409598,0.0
S4,3_4,20,0.8,0.65,0.2,0.13389362533986993,0.43305318733006504,-0.7129881486409598,0.0
S4,3_4,20,0.8,0.7,0.2,0.13389362533986993,0.43305318733006504,-0.7129881486409598,0.0
S4,3_4,20,0.8,0.75,0.2,0.4458125636333883,0.5541874363666117,0.7070304277843825,0.02578174332937049
S4,3_4,20,0.8,0.8,0.2,0.4458125636333883,0.5541874363666117,0.7070304277843825,0.05229538437128486
S4,3_4,20,0.8,0.9,0.2,0.4458125636333883,0.5541874363666117,0.7070304277843825,0.09648478610780875
S4,3_4,20,0.8,1.0,0.2,0.4458125636333883,0.5541874363666117,0.7070304277843825,0.13183630749702788
S4,3_5,20,0.0,0.2,0.85,0.11946192440629022,0.8805380755937098,0.09814814814814814,0.4872240028490029
S4,3_5,20,0.0,0.3,0.85,0.11946192440629022,0.8805380755937098,0.09814814814814814,0.6437262583095916
S4,3_5,20,0.0,0.4,0.85,0.0,1.0,0.19987105552241136,0.44951116830132476
S4,3_5,20,0.0,0.5,0.85,0.0,1.0,0.19987105552241136,0.539297552686677
S4,3_5,20,0.0,0.6,0.85,0.48466630751063833,0.5153336924893617,0.1244496466898524,0.4853693979573358
S4,3_5,20,0.0,0.65,0.85,0.48466630751063833,0.5153336924893617,0.1244496466898524,0.4951401096373607
S4,3_5,20,0.0,0.7,0.85,0.48466630751063833,0.5153336924893617,0.1244496466898524,0.5035150053630963
S4,3_5,20,0.0,0.75,0.85,0.48466630751063833,0.5153336924893617,0.1244496466898524,0.5107732483254006
S4,3_5,20,0.0,0.8,0.85,0.48466630751063833,0.5153336924893617,0.1244496466898524,0.5171242109174168
S4,3_5,20,0.0,0.9,0.85,0.48466630751063833,0.5153336924893617,0.1244496466898524,0.5277091485707771
S4,3_5,20,0.0,1.0,0.85,0.48466630751063833,0.5153336924893617,0.1244496466898524,0.5361770986934654
S4,3_5,20,0.2,0.2,0.8,0.23892384881258055,0.3805380755937097,-0.649391218602854,0.0
S4,3_5,20,0.2,0.3,0.8,0.23892384881258055,0.3805380755937097,-0.649391218602854,0.0
S4,3_5,20,0.2,0.4,0.8,0.23892384881258055,0.3805380755937097,-0.649391218602854,0.0
S4,3_5,20,0.2,0.5,0.8,0.23892384881258055,0.3805380755937097,-0.649391218602854,0.0
S4,3_5,20,0.2,0.6,0.8333333333333334,0.4129746162708602,0.8805380755937098,0.47865575474337163,0.0848443199646353
S4,3_5,20,0.2,0.65,0.8333333333333334,0.4129746162708602,0.8805380755937098,0.47865575474337163,0.11058876419338737
S4,3_5,20,0.2,0.7,0.8333333333333334,0.4129746162708602,0.8805380755937098,0.47865575474337163,0.1326554306751748
S4,3_5,20,0.2,0.75,0.8333333333333334,0.4129746162708602,0.8805380755937098,0.4786557547433716,0.1517798749593907
S4,3_5,20,0.2,0.8,0.8333333333333334,0.4129746162708602,0.8805380755937098,0.4786557547433716,0.1685137637080795
S4,3_5,20,0.2,0.9,0.8333333333333334,0.4129746162708602,0.8805380755937098,0.4786557547433716,0.19640357828922753
S4,3_5,20,0.2,1.0,0.8333333333333334,0.4129746162708602,0.8805380755937098,0.4786557547433716,0.21871542995414595
S4,3_5,20,0.4,0.2,0.5333333333333333,0.5238678927126637,0.2380660536436682,-0.6843290480327153,0.08406269286099544
S4,3_5,20,0.4,0.3,0.5333333333333333,0.5238678927126637,0.2380660536436682,-0.6843290480327153,0.07623562028114785
