Scene,Folder,p,q,Jaccard,Precision,Recall,argminC,avgConf,,,,,,,,,,,,,,,,,,,,,,,
S5,1_7,"[0.4, 0.6]","[0, 1]",1.0,0.34239531954920477,0.34239531954920477,0.29425854377808747,0.5801229318571453
S5,2_4,"[0.4, 0.6]","[0, 1]",1.0,3.527497814712883e-05,3.527497814712883e-05,0.2547560969218229,0.3869596302240994
S5,2_5,"[0.4, 0.6]","[0, 1]",0.9,0.036740511347972925,0.036740511347972925,0.28026842815771347,0.4468588278002972
S5,2_6,"[0.4, 0.6]","[0, 1]",1.0,3.9445223010341937e-10,3.9445223010341937e-10,0.49011002288456457,0.46869102008247243
S5,2_7,"[0.4, 0.6]","[0, 1]",1.0,0.1560746427248714,0.23411196408730708,0.6249345173044748,0.5431777944173619
S5,4_5,"[0.4, 0.6]","[0, 1]",0.95,0.010216689753217902,0.015325034629826853,0.6870355642088687,0.4519939726449201
S5,4_6,"[0.4, 0.6]","[0, 1]",1.0,0.0003394502204954192,0.0003394502204954192,0.5226675326968605,0.5223192672333259
S5,4_7,"[0.4, 0.6]","[0, 1]",1.0,0.3423903524477937,0.3423903524477937,0.5810802562057964,0.4544523981605799
S5,5_6,"[0.4, 0.6]","[0, 1]",1.0,0.007861198026895206,0.007861198026895206,0.45043570858937193,0.39599799615900677
S5,5_7,"[0.4, 0.6]","[0, 1]",1.0,0.37656294377478844,0.37656294377478844,0.2126582116460351,0.4499047623106277
S5,6_7,"[0.4, 0.6]","[0, 1]",1.0,0.07516543876630567,0.07516543876630567,0.41380016871707825,0.5565908954874673
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.0956053039109245
S5,1_2,"[0.8, 1.0]","[0, 1]",1.0,0.5001039713205904,0.5001039713205904,0.0,0.8911160369632875
S5,1_4,"[0.8, 1.0]","[0, 1]",1.0,0.7813551990055287,0.7813551990055287,0.2892391286200833,0.8726189710295276
S5,1_5,"[0.8, 1.0]","[0, 1]",1.0,1.0,1.0,0.5748041402470156,0.9036160369632873
S5,1_6,"[0.8, 1.0]","[0, 1]",1.0,0.5002130487779617,0.5002130487779617,0.0,0.9161160369632875
S5,1_7,"[0.8, 1.0]","[0, 1]",1.0,0.8423903524458081,0.8423903524458081,0.0,0.8596274966389614
S5,2_4,"[0.8, 1.0]","[0, 1]",1.0,0.5001039713205904,0.5001039713205904,0.0,0.9010416666666667
S5,2_5,"[0.8, 1.0]","[0, 1]",1.0,0.5229364814409367,0.5229364814409367,0.0,0.9208333333333334
S5,2_6,"[0.8, 1.0]","[0, 1]",1.0,0.0003170200985520205,0.0003170200985520205,0.25679583574320414,0.925
S5,2_7,"[0.8, 1.0]","[0, 1]",1.0,0.3424943237663984,0.3424943237663984,0.0,0.9166666666666667
S5,4_5,"[0.8, 1.0]","[0, 1]",1.0,1.0,1.0,0.2909532328136979,0.8854166666666667
S5,4_6,"[0.8, 1.0]","[0, 1]",1.0,0.5002130487779617,0.5002130487779617,0.22635658914728682,0.9166666666666667
S5,4_7,"[0.8, 1.0]","[0, 1]",1.0,0.8423903524458081,0.8423903524458081,0.0,0.9122576425265563
S5,5_6,"[0.8, 1.0]","[0, 1]",1.0,0.5002130487779617,0.5002130487779617,0.16062062937062938,0.8999999999999999
S5,5_7,"[0.8, 1.0]","[0, 1]",1.0,0.8423903524458081,0.8423903524458081,0.19799979755232855,0.8393212232823155
S5,6_7,"[0.8, 1.0]","[0, 1]",1.0,0.3426034012237697,0.3426034012237697,0.0,0.925
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.6011816381231783
S5,1_2,"[0.4, 0.6]","[0, 1]",1.0,0.0010723122424575813,0.0010723122424575813,0.2712879214881558,0.544636970682713
S5,1_4,"[0.4, 0.6]","[0, 1]",1.0,8.668938607494786e-05,8.668938607494786e-05,0.43830028713985775,0.47103783027217994
S5,1_5,"[0.4, 0.6]","[0, 1]",1.0,0.47181342379907965,0.47181342379907965,0.6698515628234087,0.5898894450842582
S5,1_6,"[0.4, 0.6]","[0, 1]",1.0,0.00036725486860309864,0.00036725486860309864,0.27161785619590206,0.6185142607843588
S5,1_7,"[0.4, 0.6]","[0, 1]",1.0,0.07626719227590631,0.07626719227590631,0.31043833787718556,0.517901744959369
S5,2_4,"[0.4, 0.6]","[0, 1]",1.0,3.2350644874542614e-05,3.2350644874542614e-05,0.15073079744186862,0.42787401426399896
S5,2_5,"[0.4, 0.6]","[0, 1]",1.0,0.03220288157060162,0.03220288157060162,0.3522129639695424,0.49736337866555114
S5,2_6,"[0.4, 0.6]","[0, 1]",1.0,2.984570990602423e-05,2.984570990602423e-05,0.3166245812982073,0.576675962324442
S5,2_7,"[0.4, 0.6]","[0, 1]",1.0,0.07400150669617038,0.11100226004425556,0.643850661139278,0.5648036205479618
S5,4_5,"[0.4, 0.6]","[0, 1]",1.0,0.010216689791231635,0.015325034686847453,0.7584362304321695,0.6395649108319308
S5,4_6,"[0.4, 0.6]","[0, 1]",1.0,4.81702285269328e-11,4.81702285269328e-11,0.777237772721334,0.40060950612336566
S5,4_7,"[0.4, 0.6]","[0, 1]",1.0,0.342390352445818,0.342390352445818,0.14542570329592908,0.6843314878803869
S5,5_6,"[0.4, 0.6]","[0, 1]",1.0,0.4061021937126123,0.4061021937126123,0.5252354108282022,0.5170656147413113
S5,5_7,"[0.4, 0.6]","[0, 1]",1.0,0.3453264035437083,0.3453264035437083,0.48009040188130336,0.46678114666190174
S5,6_7,"[0.4, 0.6]","[0, 1]",1.0,0.3427298026663008,0.3427298026663008,0.3263758882884382,0.4924529992437283
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.1429831998430144
S5,1_2,"[0.4, 0.6]","[0, 1]",1.0,0.5000037771813389,0.5000037771813389,0.32073078548167283,0.6032573447604292
S5,1_4,"[0.4, 0.6]","[0, 1]",1.0,1.8029728659477692e-05,1.8029728659477692e-05,0.4377563303216307,0.3900603261738247
S5,1_5,"[0.4, 0.6]","[0, 1]",1.0,0.11650433541662795,0.05825216770831398,-0.8426346260959875,0.41899821174018465
S5,1_6,"[0.4, 0.6]","[0, 1]",1.0,3.2020441860837813e-06,3.2020441860837813e-06,0.36267845505258745,0.4742838729752979
S5,1_7,"[0.4, 0.6]","[0, 1]",1.0,0.3423978607641809,0.3423978607641809,0.20572647693794893,0.5594329593921085
S5,2_4,"[0.4, 0.6]","[0, 1]",1.0,0.020454049352460677,0.020454049352460677,0.3953600283687845,0.4904718918523783
S5,2_5,"[0.4, 0.6]","[0, 1]",1.0,0.3196030308395891,0.3196030308395891,0.2339026599998288,0.4997433420980611
S5,2_6,"[0.4, 0.6]","[0, 1]",1.0,0.00048534191284168465,0.00048534191284168465,0.4061118263791144,0.6075954685473628
S5,2_7,"[0.4, 0.6]","[0, 1]",1.0,0.024308548479093115,0.024308548479093115,0.5074781189863719,0.39017509524965494
S5,4_5,"[0.4, 0.6]","[0, 1]",0.95,0.022781727609769865,0.0341725914146548,0.7096600671843775,0.5435600278343354
S5,4_6,"[0.4, 0.6]","[0, 1]",1.0,0.0002263001637720346,0.0003394502456580519,0.7301811587556067,0.47753156970077654
S5,4_7,"[0.4, 0.6]","[0, 1]",1.0,0.5000000000011173,0.5000000000011173,0.5117701076564505,0.43641879750097956
S5,5_6,"[0.4, 0.6]","[0, 1]",0.95,0.006970677044378978,0.006970677044378978,0.5214495494782581,0.5038185276414295
S5,5_7,"[0.4, 0.6]","[0, 1]",1.0,0.37656294377478844,0.37656294377478844,0.2771472750691336,0.5533492052069289
S5,6_7,"[0.4, 0.6]","[0, 1]",1.0,0.006744702698084372,0.006744702698084372,0.28775763289491885,0.6403926532589461
SamNum,20,min_support,0.3,gamma,0.8,avg_Recall,0.14602109154595638
